amount,is_vpn,hour_of_day,day_of_week,device_type_desktop,device_type_mobile,device_type_tablet,"location_California, USA","location_Florida, USA","location_New York, USA","location_Texas, USA",card_type_credit,card_type_debit,card_type_prepaid
757.856946207516,False,17,1,0,0,1,0,0,0,0,0,0,0
1277.3799589387368,False,17,0,0,0,0,0,0,0,0,0,1,0
1388.485424695045,False,17,1,1,0,0,0,0,0,1,0,0,0
2327.561327840861,True,17,0,0,0,0,0,1,0,0,0,0,1
26.122164240410655,False,17,6,0,0,1,0,0,0,0,1,0,0
1570.8531903128542,False,17,1,0,0,1,0,0,0,0,0,0,1
777.3151173294053,True,17,1,1,0,0,0,1,0,0,0,0,0
290.31443182800126,True,17,3,0,1,0,0,0,0,1,1,0,0
107.88949918105865,False,17,0,0,0,1,0,0,0,0,0,0,0
1615.8579376550376,True,17,0,0,1,0,0,0,0,0,0,0,0
961.8441446799239,True,17,0,0,0,0,0,0,0,0,0,0,0
757.676514759565,False,17,3,0,1,0,0,0,0,1,0,0,0
472.18175279737943,True,17,1,0,1,0,0,1,0,0,0,0,1
929.1765490300498,True,17,4,0,1,0,0,0,0,0,0,0,0
1270.2212740984025,False,17,5,0,0,1,0,0,0,1,0,1,0
1223.8814226746185,False,17,5,0,0,0,0,0,0,0,0,0,0
1217.8698555607402,True,17,1,0,0,0,0,0,0,0,0,0,1
492.58236050163106,True,17,1,1,0,0,0,0,0,0,0,0,0
205.24002056833731,True,17,0,0,0,1,0,0,0,0,0,0,0
831.6042176310755,False,17,3,0,0,0,0,1,0,0,0,1,0
10.819651658703297,False,17,3,0,0,0,0,0,1,0,1,0,0
402.05258314416295,False,17,0,0,1,0,0,0,0,1,0,0,0
1064.933763890944,False,17,1,0,0,0,0,0,0,0,0,0,0
1217.9448580096507,True,17,1,0,0,0,0,0,0,0,0,0,1
701.7416571293569,False,17,2,0,1,0,0,0,0,0,0,1,0
1461.9978402586237,False,17,3,0,0,0,0,0,0,0,0,0,0
319.70360213176315,True,17,1,0,0,0,0,0,0,0,0,0,0
378.9933713996922,True,17,5,0,0,0,0,0,0,0,0,0,0
2198.138233686748,True,17,5,0,0,0,0,0,0,0,0,0,0
417.4860858912575,True,17,5,1,0,0,0,1,0,0,0,0,0
917.7432588374634,True,17,4,0,0,0,0,0,0,0,0,0,0
390.2691484222199,False,17,2,0,1,0,0,0,0,0,0,0,0
1142.4862362480949,True,17,2,0,0,0,0,0,0,0,1,0,0
1405.47600045271,True,17,1,0,1,0,0,0,0,0,0,0,0
1547.1156961792483,True,17,3,1,0,0,0,0,0,0,0,0,0
487.34084160646313,False,17,6,0,0,0,0,0,0,1,0,0,0
737.8852230392496,False,17,2,0,1,0,0,0,0,0,0,0,0
194.10218184062703,True,17,2,0,0,0,0,0,0,0,0,0,0
643.840537586629,True,17,0,0,0,0,0,0,0,0,1,0,0
294.31598729629167,True,17,2,0,0,1,0,0,0,0,0,0,0
228.19658327799377,False,17,3,0,0,0,0,0,0,0,0,1,0
694.164389832631,True,17,2,0,0,0,0,0,0,0,0,0,0
462.358312279255,True,17,2,1,0,0,0,1,0,0,1,0,0
8.14441365348964,False,17,5,1,0,0,0,0,1,0,1,0,0
1874.4136873234493,True,17,3,0,0,0,0,0,0,0,0,0,0
621.9182689062438,True,17,2,0,0,0,0,0,0,0,0,0,1
542.0185065870573,True,17,4,0,0,0,0,0,1,0,0,0,0
1728.95004099193,False,17,4,0,0,1,0,0,0,0,0,0,0
1883.3289359178602,True,17,3,0,0,0,0,0,0,0,0,0,0
39.03784808665391,False,17,3,0,0,0,0,0,0,0,0,0,0
106.36630647754616,False,17,3,0,0,1,0,0,0,0,0,0,1
237.62484684723157,False,17,0,0,0,1,0,0,0,1,0,0,0
2732.40400212867,False,17,1,0,0,0,0,0,0,0,0,0,0
285.09644617040163,True,17,5,0,0,0,0,0,1,0,1,0,0
1848.5301728400027,True,17,5,0,0,1,0,1,0,0,0,0,0
1208.5254120469451,True,17,2,0,0,0,0,0,0,0,1,0,0
467.7933924068909,True,17,6,0,0,0,0,0,0,0,1,0,0
253.56515809835915,True,17,3,1,0,0,0,0,0,0,0,0,0
1837.560308409383,True,17,4,0,0,0,0,0,0,0,0,0,1
465.3258402925737,True,17,4,0,0,0,0,0,0,0,1,0,0
46.626456490874524,True,17,1,0,0,0,0,0,0,0,0,0,0
424.5965674112398,True,17,5,0,0,0,0,1,0,0,0,0,0
193.1556160807814,True,17,2,0,0,0,0,0,0,0,0,0,1
54.42648954931101,True,17,3,0,1,0,0,0,0,0,0,0,0
367.29956715737507,False,17,1,0,0,0,0,0,0,0,0,0,0
1124.007602963883,True,17,3,0,0,0,0,0,0,1,1,0,0
588.8302677140471,True,17,5,0,1,0,0,0,0,0,0,0,0
1587.290275233445,True,17,2,0,0,0,0,0,0,0,0,0,1
452.0639705212868,True,17,2,0,1,0,0,0,0,0,0,0,0
687.2589603103697,False,17,4,0,1,0,0,0,0,1,0,0,1
863.316438200644,False,17,2,0,0,0,0,0,0,0,1,0,0
223.8388869854821,False,17,1,0,0,0,1,0,0,0,0,0,0
594.2508410406194,False,17,4,1,0,0,0,0,0,0,0,0,0
636.0998799090111,False,17,1,0,0,0,0,0,0,0,0,0,0
1933.6303558551851,True,17,5,0,0,0,0,0,0,0,1,0,0
307.238223925035,True,17,0,1,0,0,0,0,0,0,0,0,0
314.0074649645156,False,17,4,0,0,0,0,0,0,0,1,0,0
149.8707556800827,True,17,0,0,0,1,0,0,0,0,0,0,0
389.2444581198542,False,17,4,0,0,0,0,1,0,0,0,0,1
307.10555497854483,False,17,0,0,0,0,0,0,0,0,0,0,0
336.23988897502426,True,17,0,0,0,1,0,0,0,1,0,0,0
1551.7038889411072,True,17,1,0,0,0,0,0,0,0,0,0,0
1406.4126605279025,True,17,3,0,1,0,0,0,0,0,0,0,0
350.29180601930517,True,17,2,0,0,0,0,0,0,0,0,0,0
212.54622502316167,True,17,0,0,0,0,0,0,0,0,1,0,0
1132.1728722693651,False,17,0,0,0,0,0,0,0,0,0,0,0
55.951020858704084,False,17,0,0,0,0,0,0,0,1,0,0,0
98.80723696137538,True,17,3,0,0,1,0,0,0,1,0,0,1
289.2667936362423,True,17,4,0,0,0,0,0,0,0,0,0,0
2719.4053220628225,True,17,2,0,0,0,0,0,0,0,0,1,0
249.70793641812742,True,17,5,0,0,0,1,0,0,0,0,0,0
92.19386335272418,False,17,2,0,0,0,0,0,0,0,0,0,0
801.9048249660057,False,17,2,0,0,0,0,0,0,1,0,0,0
773.4133286906501,True,17,3,0,0,0,0,0,0,0,0,0,0
781.5738944101438,False,17,4,0,0,0,0,0,0,0,0,0,0
74.39240361282098,False,17,3,0,0,0,0,1,0,0,1,0,0
46.63583178310771,False,17,1,1,0,0,0,0,0,0,0,1,0
854.1288401415287,True,17,1,0,0,0,0,0,0,0,0,0,0
461.4216696394767,True,17,1,1,0,0,0,0,0,0,0,0,0
2731.6300613048543,False,17,2,0,0,0,0,0,0,0,0,0,0
279.5193862065397,False,17,2,0,0,1,0,1,0,0,0,0,0
662.0793228817231,True,17,1,0,0,1,0,0,1,0,0,0,0
1194.4520678853114,False,17,4,1,0,0,0,1,0,0,0,0,0
1021.0799820273825,False,17,3,0,0,0,0,0,0,0,0,0,0
805.2273265821948,False,17,2,0,1,0,0,0,0,0,1,0,0
1894.7707288875322,False,17,1,0,0,0,0,0,0,0,0,0,0
31.6700382873103,True,17,4,0,0,0,1,0,0,0,1,0,0
98.85748992004018,True,17,5,0,0,1,0,0,1,0,0,0,0
1147.4561234923935,False,17,2,0,0,0,0,0,0,0,0,0,0
374.5935221769526,True,17,2,0,0,0,0,1,0,0,0,0,0
1163.5438510672766,True,17,0,0,1,0,0,0,0,0,0,0,0
24.89217819781923,False,17,1,0,0,0,0,0,0,0,0,1,0
1317.0646148554035,False,17,3,0,0,0,0,0,0,0,0,0,0
167.76894312831215,False,17,3,1,0,0,0,0,0,0,0,0,0
99.40605835289365,True,17,4,0,0,1,0,0,0,0,0,0,0
492.15553702704705,False,17,6,0,0,1,0,0,0,0,1,0,0
253.50193249415233,False,17,4,1,0,0,0,0,1,0,1,0,0
394.9835391431572,False,17,3,0,0,0,0,0,0,0,0,0,1
519.5050582807871,True,17,4,0,0,0,0,0,0,0,0,0,0
239.25411483887694,False,17,4,0,0,0,0,0,0,0,0,0,1
687.0621524193385,True,17,0,0,1,0,0,0,0,0,0,0,0
1134.761201535186,True,17,3,0,0,0,0,0,0,0,0,0,0
820.2416351564726,False,17,0,0,0,0,0,0,0,0,0,0,0
224.30209573688794,False,17,4,0,1,0,0,0,0,0,0,0,0
250.81031257490346,False,17,3,0,0,0,0,0,0,0,0,0,0
887.0426723366496,True,17,3,0,0,0,0,0,0,0,0,0,1
2416.569255815026,True,17,3,0,0,0,0,1,0,0,0,0,0
874.9079991618805,True,17,5,0,1,0,0,0,0,0,0,0,0
341.36040048643525,False,17,3,0,0,0,0,0,0,0,0,0,0
352.97163774824764,False,17,1,0,0,1,0,0,0,0,0,0,0
2570.0092510921745,True,17,1,0,0,0,0,0,0,0,0,0,0
1234.7072418281057,False,17,4,0,0,1,0,0,0,0,1,0,0
532.8475618696789,False,17,1,0,0,0,0,0,0,0,0,0,1
1583.3081082657468,True,17,5,1,0,0,0,0,0,0,0,0,1
454.4033905377002,True,17,2,0,0,0,0,0,0,0,0,0,0
600.2722022569706,True,17,6,0,0,0,0,0,0,0,0,0,0
177.19664166314507,False,17,1,0,0,0,0,1,0,0,0,1,0
703.6299887596389,False,17,0,0,0,0,0,0,0,1,0,1,0
237.83453958013882,False,17,0,0,0,1,0,0,0,0,0,0,0
2795.555455884488,False,17,5,0,0,0,0,1,0,0,0,0,0
872.9927420524667,True,17,5,0,0,0,0,0,0,0,0,0,0
1390.550503895906,False,17,1,0,0,0,0,0,0,0,0,0,1
761.2389290016911,True,17,2,0,0,0,0,0,0,0,0,0,0
1403.320938832178,False,17,4,0,0,0,1,0,0,0,0,0,0
48.9749922600437,False,17,3,1,0,0,0,0,0,0,1,0,0
296.0941488075567,False,17,0,0,0,0,0,0,0,0,0,0,0
999.2257998936801,True,17,0,0,0,0,0,0,0,0,0,0,0
873.1279459304542,True,17,5,0,0,1,0,0,0,0,0,0,0
130.4483485347784,True,17,3,0,1,0,0,0,0,0,0,1,0
634.0732895924822,False,17,3,0,0,0,0,0,0,0,0,1,0
362.2634956683031,True,17,2,0,0,0,0,0,0,0,0,0,0
389.19494806039444,False,17,4,0,0,0,0,1,0,0,0,0,0
515.3093102375747,False,17,1,0,0,0,0,0,0,0,0,1,0
1225.9437541106563,True,17,1,0,0,0,1,0,0,0,0,0,0
9.28841528287948,True,17,5,1,0,0,0,0,1,0,0,0,0
7.782546198046073,False,17,2,0,1,0,0,0,1,0,0,0,1
680.2204573192666,False,17,4,0,1,0,0,0,0,0,0,0,1
1950.6967689360197,False,17,1,0,0,1,0,0,0,0,0,0,0
983.4275661410619,True,17,2,0,0,0,0,0,0,0,0,0,0
527.4635414491202,False,17,1,0,0,1,0,0,0,0,0,0,0
978.0562304381742,False,17,6,0,0,0,0,0,0,0,0,0,0
1520.6046620375353,True,17,0,0,0,0,0,0,0,0,0,0,0
989.0336375923615,True,17,1,0,0,0,0,0,0,1,0,0,0
413.9388151373158,True,17,1,0,1,0,0,1,0,0,0,0,0
54.914399526801,False,17,3,0,1,0,0,0,0,0,0,0,0
1634.6559202217006,False,17,0,0,0,0,0,0,0,0,0,0,0
936.3427642901135,True,17,6,0,0,1,0,0,0,0,0,0,0
1835.417095916602,False,17,4,0,0,0,0,1,0,0,0,0,0
207.98668268866504,False,17,3,1,0,0,0,0,0,0,0,0,0
1237.1374493704054,False,17,3,0,0,1,0,0,0,0,0,0,0
223.48668360562863,True,17,3,0,0,0,0,0,0,1,0,0,0
952.0408895266945,True,17,1,0,1,0,0,0,0,0,0,0,0
1155.349701795606,False,17,2,0,0,0,0,1,0,0,0,0,1
178.15197287487,True,17,5,0,0,0,1,0,0,0,0,0,0
454.72286889118095,True,17,2,0,0,0,0,0,0,0,0,1,0
753.3780198473629,True,17,5,0,0,0,0,0,0,0,0,0,1
554.6510541811807,True,17,5,0,0,1,0,0,0,0,0,1,0
624.940582959186,False,17,6,0,0,0,0,0,0,0,0,0,0
1103.3511222847765,False,17,2,0,0,0,0,0,1,0,0,1,0
306.42094392002855,True,17,2,0,0,0,0,0,0,0,0,0,0
608.8869549793983,True,17,3,0,0,0,1,0,0,0,0,0,0
77.08905133065028,True,17,6,0,0,0,0,1,0,0,0,0,0
761.7620918897675,True,17,4,0,0,0,0,0,0,0,0,0,1
11.128507905654171,True,17,5,0,0,0,0,0,0,0,0,0,0
937.7370338286895,True,17,6,0,0,1,0,0,0,0,0,0,0
477.24389701770383,True,17,5,0,0,0,0,0,0,0,0,0,0
88.01694461865563,True,17,2,0,0,0,0,0,0,0,0,1,0
1194.4594123089894,False,17,4,1,0,0,0,0,0,0,0,0,0
316.6216431589243,False,17,1,0,0,0,1,0,0,0,0,0,1
404.30712638144644,False,17,0,0,0,1,0,0,0,0,1,0,0
1661.457079218863,False,17,2,1,0,0,0,0,0,0,0,0,0
1851.181698231021,False,17,3,0,0,0,0,0,0,0,0,1,0
2797.389599105079,True,17,5,0,1,0,0,0,0,0,0,0,0
1698.7002677412888,True,17,1,0,0,0,0,0,0,0,0,0,0
407.2151163858252,True,17,4,0,0,0,0,0,0,0,0,1,0
182.89204321414488,False,17,0,0,0,0,0,0,0,0,0,0,0
499.5267626196564,True,17,0,0,0,1,0,0,0,0,0,0,0
170.45481670936988,False,17,1,1,0,0,0,0,0,0,1,0,0
83.87250560226765,True,17,2,1,0,0,0,0,0,0,0,0,1
413.6701017294824,False,17,5,0,0,0,0,0,0,0,0,0,0
705.317772081961,False,17,3,0,0,0,0,0,0,0,0,0,0
123.60791532366609,True,17,1,0,0,0,0,0,0,0,0,0,0
747.3695419817684,True,17,4,0,0,0,0,0,0,0,0,0,0
45.52900472907305,False,17,4,0,0,0,0,0,0,0,0,0,0
7.822863718340954,False,17,4,1,0,0,0,0,1,0,1,0,0
2425.221830928501,True,17,0,0,0,0,0,0,0,0,1,0,0
1700.8890930161194,True,17,5,0,0,0,0,0,0,0,0,0,0
434.87717203797166,False,17,5,0,0,0,0,0,0,0,0,0,0
146.08151178631738,True,17,0,0,0,1,0,0,0,0,0,0,0
72.93515331741685,False,17,2,0,0,0,0,0,0,0,0,0,0
2384.0049550982862,True,17,0,0,0,0,0,0,1,0,1,0,0
210.3024700593095,False,17,5,0,0,0,0,0,0,0,0,0,0
293.03839542470024,False,17,1,0,0,0,0,0,1,0,0,1,0
286.1361600702276,True,17,5,0,1,0,0,0,0,0,0,0,0
171.96268361762307,True,17,0,1,0,0,0,0,0,1,0,0,0
282.7679659800941,True,17,6,1,0,0,0,0,0,0,0,0,0
455.6967912883166,False,17,1,0,0,0,1,0,0,0,0,0,0
653.5794200166577,True,17,5,0,0,1,0,0,0,0,1,0,0
1365.7420749283397,False,17,0,0,0,1,0,0,0,0,0,0,0
1836.5512045666399,False,17,5,0,0,0,0,1,0,0,0,0,0
111.83253444075673,False,17,5,0,0,0,0,0,0,0,0,1,0
74.04982023587347,True,17,1,0,0,0,0,1,0,0,0,0,1
357.3344768843167,True,17,3,0,0,0,0,0,0,0,0,0,0
732.2497910628967,True,17,1,0,0,1,0,0,0,0,0,0,0
438.470954411625,True,17,3,0,0,0,0,0,0,0,0,0,0
676.595830655522,True,17,0,0,0,0,0,0,0,0,0,1,0
898.2247649624461,False,17,2,0,0,0,0,0,0,0,0,0,0
371.355216361482,False,17,4,0,0,0,0,0,0,1,0,1,0
134.22593462835908,True,17,1,0,0,0,0,0,1,0,0,0,0
283.0420481976154,True,17,6,0,0,0,0,0,0,0,0,0,0
211.7515872703493,False,17,2,0,1,0,0,1,0,0,0,0,0
706.1455377076368,False,17,2,0,0,0,0,0,0,0,1,0,0
295.2480079881494,False,17,4,0,0,1,0,0,0,0,0,0,0
1274.847015582689,False,17,1,0,0,0,0,0,0,1,0,1,0
784.5202495419119,True,17,0,0,0,0,0,0,0,0,0,0,0
164.7691177574005,False,17,1,0,0,0,0,0,0,0,1,0,0
301.7877873257529,False,17,0,0,0,0,0,0,0,0,0,0,0
176.4682180569023,True,17,4,0,0,0,0,0,0,0,0,0,1
1177.673016756951,False,17,3,0,0,0,0,0,0,0,0,0,0
608.72479327658,True,17,5,1,0,0,0,1,0,0,0,0,0
249.7748046616867,False,17,5,0,0,0,0,0,0,0,0,0,0
188.79959423936134,False,17,0,0,1,0,0,0,0,0,0,0,0
612.0889993347673,True,17,3,0,0,1,0,0,0,0,0,0,0
527.1918562817629,False,17,0,0,0,1,0,0,0,0,0,0,0
273.13332068035265,False,17,1,0,0,0,0,0,0,0,1,0,0
645.118414758844,True,17,4,0,0,0,0,0,0,0,0,0,0
1147.84548982727,False,17,2,0,0,0,0,0,1,0,0,0,1
196.91410999792012,True,17,1,0,0,1,0,0,0,0,1,0,0
576.8876000803199,True,17,5,0,0,0,0,0,0,0,0,0,0
109.96649663719161,True,17,5,0,0,0,0,0,0,0,0,0,0
2266.1854853881027,True,17,4,0,0,0,0,0,0,0,0,0,0
55.87741901182649,True,17,5,0,0,1,0,0,0,0,0,0,1
1973.611409498832,True,17,4,0,1,0,0,0,0,0,0,0,0
188.8848502502735,True,17,5,0,0,0,0,0,0,0,0,0,0
74.4548579775203,True,17,1,0,0,0,0,0,0,0,0,0,1
1330.6729235314913,True,17,4,0,0,0,0,0,0,0,0,0,0
246.70492997787093,True,17,0,0,0,0,0,0,0,0,1,0,0
642.9208556152605,True,17,0,0,0,0,0,0,0,0,1,0,0
300.46473475547293,False,17,2,0,0,0,0,1,0,0,0,0,0
156.79267373620556,False,17,5,0,0,0,0,0,0,1,1,0,0
1265.7365636572513,True,17,4,0,0,0,0,0,0,0,0,0,0
1848.0878564646027,False,17,2,0,1,0,0,0,0,1,0,0,0
867.4997575839088,False,17,4,0,0,0,0,0,0,0,0,0,0
72.90115832294927,False,17,3,0,0,0,0,1,0,0,1,0,0
19.48713362526175,False,17,2,0,0,1,1,0,0,0,0,0,0
677.2674576754957,False,17,5,0,0,0,0,0,0,0,0,0,0
302.6690522770759,False,17,1,0,0,0,0,1,0,0,0,0,1
1615.2740582656681,True,17,3,0,0,0,1,0,0,0,0,0,0
3541.9377502727875,True,17,3,0,1,0,0,0,0,0,0,0,0
653.131842368362,False,17,3,0,0,0,0,0,0,0,0,0,0
3672.9124295530614,True,17,5,0,0,0,0,0,0,0,0,1,0
898.5019415169199,False,17,2,0,0,1,0,1,0,0,0,0,1
1284.037943253841,False,17,0,1,0,0,0,0,0,0,0,1,0
1165.3757551767558,True,17,2,0,1,0,0,1,0,0,0,0,1
605.1385702243092,False,17,0,0,0,0,0,0,0,0,0,0,1
1015.537346852732,True,17,5,0,0,0,0,0,0,0,0,0,0
553.0507702846656,True,17,1,0,0,0,0,0,0,0,1,0,0
2510.446944106378,False,17,1,0,0,0,0,0,0,0,0,0,0
165.53390742883775,False,17,0,0,0,0,0,0,0,0,1,0,0
3.445736140160908,False,17,6,0,0,0,0,0,0,0,0,0,0
805.8386878531421,True,17,0,1,0,0,0,0,0,0,0,0,0
1132.640996396815,True,17,0,0,0,0,0,0,0,0,0,0,1
175.9656356356357,True,17,4,0,0,0,0,0,0,0,0,0,1
703.4288884262186,True,17,0,0,1,0,0,1,0,0,0,0,0
1884.933545434024,True,17,2,0,1,0,0,0,0,0,0,0,0
75.2048765572505,True,17,1,0,0,0,0,0,0,0,0,0,1
1499.6876220053573,False,17,1,0,0,0,0,1,0,0,0,0,1
196.66639890283787,True,17,0,0,0,0,0,0,0,0,1,0,0
1078.407298977992,True,17,3,0,0,0,0,1,0,0,0,1,0
323.3894666353512,True,17,3,0,0,0,0,0,0,0,0,0,0
511.090510273404,True,17,1,0,0,0,0,0,0,0,0,0,0
1709.6677031783681,False,17,5,0,0,1,0,0,0,0,0,0,0
367.1358084475906,True,17,2,0,0,0,0,1,0,0,0,0,0
1317.6315785905076,True,17,0,0,0,0,0,0,0,0,0,0,0
181.28481632268927,True,17,2,0,0,1,0,0,0,1,1,0,0
426.0567718317152,False,17,2,0,0,0,0,1,0,0,0,0,0
63.89624210655775,True,17,1,0,0,0,0,0,0,0,0,0,0
349.67597394247946,True,17,2,0,0,0,0,0,0,0,0,0,0
609.3971417253163,True,17,3,0,0,0,1,0,0,0,0,0,0
148.0163020068606,True,17,3,0,0,1,0,0,0,0,1,0,0
773.0302517390684,True,17,3,0,0,0,1,0,0,0,0,0,0
380.987258485371,True,17,0,0,0,0,1,0,0,0,0,0,0
2924.9314699531965,True,17,4,0,0,0,0,0,0,0,0,1,0
119.65991972441333,False,17,1,0,0,0,0,0,0,0,0,1,0
1200.981957414696,False,17,4,0,0,0,0,0,0,1,0,0,0
545.6789323068408,True,17,3,1,0,0,0,0,0,0,1,0,0
832.9533545548747,True,17,3,0,0,1,0,1,0,0,0,0,0
4257.604350811005,False,17,0,0,0,0,0,0,0,0,0,0,0
821.024432761232,False,17,0,1,0,0,0,1,0,0,1,0,0
450.30166900447534,True,17,3,0,0,0,0,0,0,0,0,1,0
568.1263172746645,False,17,3,0,1,0,0,0,1,0,0,0,0
1274.4210561539485,False,17,3,0,1,0,0,0,0,0,0,0,0
953.397140002626,True,17,3,0,0,0,0,0,1,0,1,0,0
12.780455706888649,False,17,4,0,0,0,0,0,1,0,0,0,0
1908.912904210046,False,17,3,0,0,0,0,0,0,0,0,0,0
498.24298870019555,True,17,4,1,0,0,0,0,0,0,0,0,0
341.36675690551954,False,17,4,0,0,0,0,0,0,0,0,0,1
1749.6827019692323,True,17,2,0,0,1,0,0,0,0,0,0,0
285.1377742836201,True,17,6,0,0,0,0,0,0,0,0,0,0
952.7367238708482,True,17,4,0,0,0,0,0,1,0,1,0,0
494.5138020946388,False,17,1,1,0,0,0,0,0,1,1,0,0
580.3305785315106,False,17,4,0,1,0,0,0,0,0,0,0,0
201.46021886396153,True,17,4,0,0,1,1,0,0,0,0,0,0
1273.959900472974,False,17,3,0,0,0,0,0,0,0,0,0,0
135.8921373425556,True,17,4,1,0,0,0,0,0,0,1,0,0
52.60151065777395,True,17,0,0,0,1,0,0,0,0,0,0,0
1700.4963438956836,True,17,3,0,1,0,0,0,0,0,0,0,1
1190.7081348889358,False,17,3,0,0,0,0,0,0,0,0,0,0
422.23889897189173,False,17,5,0,0,0,0,0,0,0,0,0,0
1957.4845710008103,True,17,5,0,1,0,0,0,0,0,0,0,0
2796.750663113506,False,17,5,0,0,0,0,0,0,0,0,0,0
1296.228408708831,True,17,4,0,0,0,0,0,0,0,0,0,0
285.60770286986565,True,17,5,0,0,0,0,0,0,0,0,1,0
2331.468721819418,True,17,1,0,1,0,0,1,0,0,0,0,0
203.95524435872713,False,17,3,0,1,0,0,0,0,0,0,1,0
882.292692765811,True,17,4,0,0,0,0,1,0,0,0,0,0
1102.4898787062282,False,17,3,0,0,0,0,0,0,0,0,0,0
291.30213877088266,True,17,3,0,1,0,0,0,0,1,0,0,0
205.49677021233816,False,17,6,0,1,0,0,0,0,0,0,0,0
774.1536279536954,True,17,2,0,0,0,0,0,0,0,0,0,0
670.6977365141571,True,17,4,0,0,0,0,0,0,0,0,1,0
53.944346194120506,False,17,3,0,1,0,0,0,1,0,0,1,0
1658.9061779843917,False,17,3,0,0,0,0,1,0,0,0,0,0
155.24933630935135,True,17,1,0,0,0,0,0,0,0,0,0,0
528.7389625684577,False,17,4,0,0,0,0,0,0,0,0,0,1
1124.3986032111425,True,17,3,0,0,0,0,0,0,0,0,0,0
1102.9952321305498,True,17,4,1,0,0,0,0,1,0,0,1,0
3640.420584331656,False,17,3,0,0,0,0,1,0,0,0,1,0
678.1405338651658,True,17,0,0,0,0,0,0,0,0,0,1,0
1040.21670860743,False,17,1,0,1,0,0,0,1,0,0,0,0
264.58312807950955,False,17,0,0,0,0,0,0,1,0,0,0,0
231.99981881083622,True,17,4,0,0,0,0,0,0,0,0,0,0
710.3270492351395,False,17,2,0,0,0,1,0,0,0,0,0,1
44.37410716338188,False,17,0,0,0,0,0,0,1,0,0,0,0
193.18503792995205,True,17,2,0,0,0,0,0,0,0,0,0,1
524.2591456543977,True,17,2,1,0,0,0,1,0,0,0,0,1
157.51179752140447,True,17,0,0,1,0,0,0,0,0,1,0,0
659.8126659532614,True,17,0,0,0,0,0,0,0,0,1,0,0
21.87360606089657,False,17,3,0,0,0,0,0,0,0,0,0,0
1234.0082529874592,False,17,4,0,0,1,0,0,0,0,1,0,0
274.09393130547517,True,17,4,0,0,0,0,0,0,0,0,0,0
1192.6811459094122,False,17,3,0,0,0,0,0,0,0,0,0,0
267.77945548028185,False,17,0,0,0,0,0,0,0,0,0,1,0
2241.606199664414,False,17,5,0,0,0,0,0,0,0,0,0,0
1021.9237973708697,True,17,2,0,0,0,0,0,0,0,1,0,0
47.188706348526516,False,17,4,0,0,0,0,0,0,0,0,0,0
921.3422982603014,False,17,4,0,0,0,0,1,0,0,0,0,0
194.7617376038718,False,17,2,0,0,1,1,0,0,0,0,1,0
132.58908630251352,True,17,3,0,0,0,0,0,0,0,0,1,0
109.40973696523427,False,17,3,0,0,0,0,0,1,0,0,0,0
19.301971867191163,False,17,2,0,0,0,1,0,0,0,1,0,0
307.4134563920935,True,17,2,0,0,1,0,1,0,0,0,0,0
43.255435019280924,True,17,0,0,1,0,0,0,0,0,0,0,0
290.2793772970676,True,17,3,0,1,0,0,0,0,1,1,0,0
67.29819656662,True,17,4,0,0,1,0,1,0,0,0,0,0
227.04660850873367,False,17,2,1,0,0,0,0,0,0,0,0,0
579.0589135058195,False,17,1,0,0,0,0,0,0,0,0,0,0
603.557697382701,True,17,5,0,0,0,0,0,0,1,0,0,1
1622.1012348864217,True,17,3,0,0,0,0,0,0,0,0,0,0
942.1525187852656,False,17,0,0,0,0,0,0,0,0,0,0,0
1390.530515478503,False,17,3,0,0,0,0,0,0,1,0,0,0
319.1700276421956,True,17,1,0,0,0,0,1,0,0,0,1,0
1573.639078038178,False,17,4,0,0,0,0,0,0,0,0,0,0
1987.4408036719994,True,17,3,0,0,0,0,0,0,1,0,0,0
1222.0130668316656,True,17,5,0,0,0,0,0,0,0,0,0,1
829.812664869148,True,17,4,1,0,0,0,0,0,0,0,0,0
204.45267459469648,True,17,0,0,0,0,0,0,0,0,1,0,0
39.693628242045804,True,17,1,0,0,1,0,1,0,0,0,0,0
1990.873275554876,True,17,1,0,0,0,0,0,0,0,0,0,0
337.7721319998015,False,17,3,0,0,0,0,0,0,0,0,0,1
37.6362133590895,True,17,0,0,0,0,0,0,0,0,0,0,0
257.95799824731785,False,17,2,0,0,0,0,0,0,0,0,0,1
2274.419121452316,False,17,5,0,1,0,0,0,0,1,0,0,0
339.349427866883,False,17,3,0,0,0,0,0,0,1,0,0,0
230.0780635645905,False,17,2,1,0,0,0,0,0,0,0,0,0
751.4636041121925,True,17,0,0,0,1,0,0,0,0,0,0,1
463.1602316688458,False,17,3,1,0,0,0,0,0,0,1,0,0
1846.4424975317534,True,17,3,0,0,0,0,0,0,0,1,0,0
167.67400766660526,False,17,2,0,0,1,0,0,0,0,0,0,0
499.81802448332087,False,17,5,0,0,0,0,0,0,0,0,0,0
421.93963790232834,True,17,4,0,0,0,0,1,0,0,0,0,0
918.915220942795,True,17,4,1,0,0,0,0,0,0,0,1,0
577.7675690870938,False,17,5,0,0,0,0,0,0,0,0,0,0
66.86353882763993,True,17,4,0,0,0,0,0,0,0,0,0,1
594.5416130380457,True,17,4,0,1,0,0,0,0,0,0,0,1
1228.0678812721785,False,17,3,0,0,0,0,0,0,0,1,0,0
281.32488404861783,False,17,6,1,0,0,0,0,0,0,0,0,0
