amount,is_vpn,hour_of_day,day_of_week,device_type_desktop,device_type_mobile,device_type_tablet,"location_California, USA","location_Florida, USA","location_New York, USA","location_Texas, USA",card_type_credit,card_type_debit,card_type_prepaid
1037.73,False,17,5,1,0,0,1,0,0,0,1,0,0
311.13,False,17,1,0,0,1,0,0,0,1,0,0,1
419.04,False,17,6,1,0,0,0,0,1,0,0,1,0
96.05,False,17,5,1,0,0,0,0,1,0,0,0,1
500.94,False,17,5,0,1,0,1,0,0,0,0,1,0
335.73,True,17,0,1,0,0,1,0,0,0,0,0,1
179.41,False,17,1,1,0,0,0,0,0,1,1,0,0
314.37,False,17,1,0,0,1,0,0,0,1,0,1,0
0.22,True,17,3,0,1,0,0,0,0,1,1,0,0
1381.78,False,17,5,0,1,0,1,0,0,0,0,1,0
92.18,False,17,4,1,0,0,1,0,0,0,0,1,0
366.99,False,17,1,0,1,0,1,0,0,0,1,0,0
360.61,False,17,5,0,1,0,0,0,1,0,0,1,0
98.95,False,17,5,1,0,0,0,0,1,0,0,1,0
1424.58,False,17,6,0,1,0,1,0,0,0,0,1,0
304.63,False,17,1,0,0,1,0,1,0,0,1,0,0
510.69,False,17,6,0,1,0,0,0,0,1,0,1,0
274.8,False,17,6,1,0,0,0,0,1,0,1,0,0
24.18,False,17,1,1,0,0,1,0,0,0,0,1,0
84.19,True,17,1,0,0,1,0,0,0,1,1,0,0
162.81,False,17,2,0,1,0,1,0,0,0,1,0,0
111.18,False,17,6,1,0,0,0,0,0,1,1,0,0
1337.58,False,17,6,1,0,0,1,0,0,0,1,0,0
64.07,False,17,5,0,0,1,0,0,1,0,0,1,0
491.96,True,17,5,0,0,1,1,0,0,0,0,0,1
140.77,True,17,3,1,0,0,1,0,0,0,0,0,1
25.54,False,17,6,0,0,1,0,0,0,1,1,0,0
23.45,False,17,1,1,0,0,0,0,1,0,0,0,1
157.46,False,17,4,0,0,1,1,0,0,0,0,0,1
69.93,False,17,5,1,0,0,0,0,1,0,0,1,0
577.14,False,17,3,0,0,1,0,1,0,0,0,0,1
97.97,False,17,3,1,0,0,0,0,0,1,1,0,0
533.24,False,17,2,0,0,1,0,0,1,0,1,0,0
214.07,False,17,4,0,1,0,0,0,1,0,0,0,1
635.3,False,17,2,0,1,0,0,0,0,1,0,1,0
84.16,False,17,5,1,0,0,0,0,0,1,0,1,0
38.84,False,17,6,0,1,0,0,0,1,0,1,0,0
10.84,True,17,5,0,1,0,1,0,0,0,0,1,0
1756.79,True,17,4,1,0,0,1,0,0,0,0,0,1
1966.74,True,17,6,0,1,0,0,0,1,0,0,1,0
33.87,False,17,1,0,1,0,0,0,1,0,1,0,0
241.73,False,17,1,1,0,0,0,0,1,0,1,0,0
197.92,False,17,6,0,1,0,0,0,0,1,0,1,0
116.12,False,17,2,0,1,0,1,0,0,0,0,1,0
50.91,False,17,4,0,1,0,0,0,1,0,0,0,1
224.31,False,17,5,0,0,1,0,0,0,1,0,1,0
394.98,False,17,3,1,0,0,1,0,0,0,0,0,1
99.56,False,17,0,1,0,0,0,0,1,0,1,0,0
128.61,True,17,0,0,0,1,0,0,1,0,1,0,0
98.8,False,17,3,0,0,1,1,0,0,0,0,0,1
507.85,False,17,6,0,0,1,0,0,1,0,0,0,1
0.13,True,17,3,0,0,1,0,0,1,0,1,0,0
1543.85,True,17,4,0,0,1,0,0,1,0,1,0,0
36.43,False,17,5,0,1,0,0,0,0,1,0,0,1
71.65,False,17,0,1,0,0,0,0,1,0,0,0,1
2059.62,True,17,2,0,1,0,0,0,0,1,1,0,0
215.13,True,17,4,0,0,1,0,0,0,1,0,1,0
4.89,True,17,6,0,1,0,0,1,0,0,0,0,1
194.74,True,17,6,0,0,1,1,0,0,0,0,1,0
413.31,False,17,1,0,1,0,0,1,0,0,0,1,0
538.9,False,17,0,0,0,1,0,0,1,0,0,1,0
4.43,False,17,6,1,0,0,1,0,0,0,0,0,1
142.47,True,17,1,1,0,0,0,0,1,0,0,1,0
808.37,False,17,1,0,0,1,0,0,1,0,0,1,0
66.6,False,17,6,0,1,0,0,0,0,1,0,1,0
503.94,True,17,3,1,0,0,1,0,0,0,0,0,1
413.65,True,17,1,1,0,0,0,0,0,1,0,1,0
65.98,True,17,2,0,1,0,0,0,1,0,1,0,0
13.25,False,17,6,1,0,0,0,0,1,0,0,1,0
55.52,False,17,6,1,0,0,0,1,0,0,1,0,0
1020.03,True,17,3,0,0,1,1,0,0,0,1,0,0
146.62,False,17,6,1,0,0,1,0,0,0,1,0,0
294.01,False,17,6,0,1,0,1,0,0,0,1,0,0
212.48,False,17,4,0,0,1,0,0,1,0,1,0,0
164.15,False,17,6,0,1,0,0,1,0,0,0,0,1
183.66,False,17,5,1,0,0,0,0,1,0,0,0,1
190.63,False,17,1,0,1,0,0,1,0,0,0,0,1
1.35,False,17,0,1,0,0,0,0,1,0,1,0,0
233.59,False,17,1,0,0,1,0,1,0,0,0,0,1
139.83,False,17,1,0,1,0,0,0,0,1,1,0,0
859.45,False,17,5,0,1,0,0,0,0,1,0,1,0
358.83,False,17,6,0,1,0,0,0,0,1,0,1,0
197.84,False,17,5,1,0,0,1,0,0,0,1,0,0
541.97,True,17,0,1,0,0,0,0,0,1,0,1,0
189.99,False,17,0,0,0,1,1,0,0,0,0,1,0
22.08,True,17,3,1,0,0,0,0,1,0,0,0,1
196.61,True,17,2,1,0,0,0,0,1,0,0,1,0
645.52,False,17,4,1,0,0,0,0,1,0,1,0,0
29.12,True,17,0,0,1,0,0,1,0,0,0,0,1
321.03,True,17,0,0,0,1,0,0,0,1,0,1,0
33.77,False,17,4,0,1,0,0,1,0,0,0,1,0
46.93,True,17,6,1,0,0,0,1,0,0,0,1,0
230.33,False,17,5,1,0,0,0,1,0,0,0,1,0
78.34,False,17,0,1,0,0,0,0,0,1,1,0,0
76.89,False,17,4,1,0,0,1,0,0,0,0,1,0
632.1,False,17,2,0,1,0,0,0,0,1,0,1,0
380.39,False,17,0,0,1,0,0,0,0,1,0,1,0
32.41,True,17,4,1,0,0,1,0,0,0,1,0,0
398.87,False,17,0,0,0,1,0,0,0,1,0,0,1
53.64,False,17,1,0,1,0,0,1,0,0,0,0,1
47.09,True,17,1,0,1,0,0,1,0,0,1,0,0
203.59,False,17,6,1,0,0,0,1,0,0,0,1,0
47.02,False,17,1,0,0,1,0,1,0,0,0,0,1
1466.52,False,17,2,0,0,1,1,0,0,0,1,0,0
88.68,False,17,5,1,0,0,1,0,0,0,1,0,0
122.35,True,17,2,0,1,0,1,0,0,0,0,1,0
39.2,True,17,4,0,1,0,0,0,1,0,0,0,1
1180.16,False,17,2,1,0,0,1,0,0,0,1,0,0
438.09,False,17,1,0,1,0,0,0,1,0,0,0,1
286.77,True,17,1,0,0,1,0,0,0,1,1,0,0
238.08,False,17,0,1,0,0,0,0,1,0,0,0,1
34.18,False,17,6,0,1,0,0,0,1,0,0,1,0
265.29,True,17,5,0,1,0,0,0,0,1,0,1,0
210.27,False,17,3,1,0,0,0,0,0,1,0,1,0
131.71,True,17,1,0,0,1,1,0,0,0,0,0,1
43.4,False,17,4,0,0,1,0,0,0,1,1,0,0
80.63,False,17,3,1,0,0,0,1,0,0,0,1,0
22.49,True,17,4,0,0,1,0,0,1,0,0,1,0
222.8,False,17,5,0,1,0,1,0,0,0,0,1,0
886.5,False,17,2,0,1,0,0,1,0,0,0,0,1
251.99,False,17,0,0,0,1,1,0,0,0,1,0,0
5.69,False,17,2,0,1,0,0,0,0,1,0,1,0
285.36,True,17,6,0,1,0,0,0,1,0,1,0,0
250.4,False,17,0,0,0,1,1,0,0,0,0,0,1
1227.95,False,17,4,1,0,0,0,1,0,0,1,0,0
6.24,False,17,1,1,0,0,0,0,0,1,1,0,0
734.93,False,17,0,0,0,1,0,0,0,1,0,1,0
62.35,True,17,5,0,0,1,0,0,1,0,0,1,0
142.47,False,17,5,0,0,1,0,1,0,0,0,1,0
654.06,False,17,1,0,0,1,0,1,0,0,0,0,1
699.76,False,17,6,0,0,1,0,0,0,1,1,0,0
325.9,True,17,4,0,1,0,0,0,1,0,1,0,0
57.32,False,17,0,0,0,1,0,0,0,1,1,0,0
97.72,False,17,4,0,0,1,0,1,0,0,0,1,0
89.88,False,17,1,1,0,0,0,0,1,0,0,0,1
20.14,False,17,0,1,0,0,0,1,0,0,1,0,0
217.33,False,17,0,0,0,1,1,0,0,0,1,0,0
7.36,False,17,3,0,1,0,0,1,0,0,0,1,0
361.49,False,17,1,0,1,0,0,0,0,1,0,0,1
121.31,False,17,5,0,1,0,1,0,0,0,1,0,0
241.15,False,17,3,1,0,0,0,1,0,0,1,0,0
199.83,False,17,0,0,1,0,0,1,0,0,1,0,0
2268.04,False,17,2,1,0,0,1,0,0,0,0,1,0
203.05,False,17,2,0,0,1,0,0,0,1,0,1,0
721.57,False,17,5,0,0,1,0,0,0,1,0,0,1
470.89,False,17,4,0,1,0,0,0,1,0,0,0,1
159.53,False,17,3,0,1,0,0,0,0,1,0,1,0
10.29,False,17,4,0,1,0,0,0,0,1,0,1,0
29.16,False,17,5,0,0,1,1,0,0,0,1,0,0
426.32,False,17,6,0,1,0,0,1,0,0,0,0,1
211.44,False,17,1,0,0,1,0,1,0,0,0,0,1
133.74,True,17,3,1,0,0,0,0,0,1,1,0,0
68.41,False,17,1,1,0,0,0,1,0,0,0,0,1
122.17,False,17,5,0,0,1,0,1,0,0,1,0,0
520.42,True,17,2,1,0,0,1,0,0,0,0,0,1
162.6,False,17,1,1,0,0,0,0,0,1,0,0,1
251.75,False,17,2,1,0,0,0,0,0,1,1,0,0
173.5,True,17,6,0,1,0,0,1,0,0,1,0,0
28.89,True,17,5,0,1,0,1,0,0,0,1,0,0
393.12,True,17,0,0,1,0,0,1,0,0,1,0,0
350.44,False,17,4,0,0,1,0,0,0,1,0,0,1
378.77,False,17,6,0,0,1,0,0,1,0,1,0,0
81.53,False,17,3,1,0,0,0,1,0,0,0,1,0
458.38,False,17,6,1,0,0,0,0,0,1,1,0,0
250.73,False,17,5,0,1,0,1,0,0,0,1,0,0
279.93,False,17,0,0,1,0,0,0,0,1,0,0,1
945.32,False,17,3,0,0,1,0,1,0,0,0,1,0
150.72,False,17,2,1,0,0,1,0,0,0,0,0,1
893.1,False,17,2,1,0,0,0,0,0,1,0,0,1
120.27,False,17,1,1,0,0,0,0,0,1,0,1,0
1500.07,False,17,2,1,0,0,0,1,0,0,0,0,1
197.47,False,17,2,0,0,1,0,1,0,0,1,0,0
13.53,False,17,2,0,1,0,1,0,0,0,0,0,1
97.23,False,17,2,1,0,0,0,1,0,0,1,0,0
30.47,False,17,4,0,1,0,1,0,0,0,0,0,1
300.11,False,17,6,1,0,0,0,1,0,0,0,1,0
76.92,False,17,6,1,0,0,0,1,0,0,0,0,1
542.61,True,17,5,0,1,0,0,0,1,0,0,0,1
150.0,False,17,4,1,0,0,0,0,1,0,0,1,0
104.26,False,17,0,1,0,0,0,1,0,0,0,0,1
65.76,True,17,2,1,0,0,0,0,0,1,1,0,0
470.85,True,17,2,0,1,0,1,0,0,0,0,1,0
162.07,False,17,1,1,0,0,0,1,0,0,1,0,0
52.31,False,17,6,0,0,1,0,0,0,1,1,0,0
594.82,False,17,4,0,1,0,0,1,0,0,0,0,1
400.23,False,17,6,0,1,0,1,0,0,0,1,0,0
6.63,False,17,6,0,0,1,0,1,0,0,0,0,1
138.51,False,17,4,0,0,1,0,0,0,1,0,1,0
1829.61,False,17,6,0,0,1,0,0,0,1,0,0,1
1605.61,False,17,5,0,1,0,0,0,1,0,1,0,0
139.49,False,17,1,0,0,1,0,0,1,0,1,0,0
89.05,False,17,6,0,1,0,0,1,0,0,0,1,0
383.71,True,17,6,0,0,1,0,0,0,1,0,0,1
84.91,False,17,5,1,0,0,1,0,0,0,0,0,1
17.2,False,17,5,0,1,0,0,1,0,0,0,1,0
162.33,False,17,1,0,1,0,0,0,1,0,1,0,0
897.97,True,17,1,0,0,1,0,1,0,0,0,0,1
28.25,False,17,0,1,0,0,1,0,0,0,0,1,0
228.0,False,17,4,0,0,1,0,0,1,0,0,1,0
344.16,False,17,2,1,0,0,1,0,0,0,1,0,0
45.8,False,17,4,1,0,0,1,0,0,0,0,1,0
1120.89,False,17,2,0,0,1,0,0,0,1,1,0,0
1615.42,False,17,4,1,0,0,1,0,0,0,0,0,1
449.11,False,17,0,0,1,0,1,0,0,0,0,0,1
256.17,True,17,5,1,0,0,0,1,0,0,1,0,0
134.48,True,17,0,0,0,1,0,0,1,0,1,0,0
348.68,False,17,1,1,0,0,0,0,0,1,0,1,0
518.14,False,17,0,0,0,1,0,1,0,0,0,1,0
95.29,False,17,4,1,0,0,1,0,0,0,0,1,0
705.27,False,17,1,0,1,0,0,0,1,0,0,0,1
34.36,False,17,4,0,0,1,0,0,0,1,0,0,1
1791.26,False,17,1,0,1,0,0,0,1,0,0,1,0
19.55,False,17,3,1,0,0,0,0,0,1,0,1,0
32.54,False,17,1,0,1,0,0,0,0,1,0,0,1
147.38,False,17,4,0,1,0,0,1,0,0,1,0,0
513.06,False,17,3,0,0,1,0,0,0,1,0,1,0
458.05,True,17,1,0,1,0,1,0,0,0,0,0,1
390.99,False,17,0,0,0,1,1,0,0,0,1,0,0
962.9,True,17,4,0,0,1,0,0,1,0,0,1,0
82.03,False,17,5,1,0,0,0,1,0,0,0,0,1
59.12,False,17,0,0,0,1,0,0,1,0,0,0,1
46.3,False,17,3,0,0,1,0,0,0,1,1,0,0
39.16,False,17,0,0,0,1,0,1,0,0,0,1,0
643.38,True,17,0,0,0,1,0,1,0,0,1,0,0
66.93,False,17,5,0,1,0,0,1,0,0,0,1,0
135.59,False,17,4,0,1,0,0,1,0,0,1,0,0
621.11,False,17,3,0,1,0,1,0,0,0,0,0,1
212.19,False,17,2,0,1,0,0,1,0,0,1,0,0
137.42,True,17,1,0,1,0,1,0,0,0,0,1,0
131.81,False,17,6,0,1,0,0,0,0,1,0,1,0
37.46,False,17,3,1,0,0,0,1,0,0,0,0,1
1457.64,False,17,0,0,0,1,0,0,1,0,1,0,0
342.91,False,17,0,1,0,0,1,0,0,0,1,0,0
447.58,False,17,0,1,0,0,1,0,0,0,1,0,0
326.51,False,17,0,1,0,0,0,0,1,0,0,0,1
2417.75,True,17,5,0,0,1,0,1,0,0,0,0,1
138.62,True,17,0,0,0,1,0,1,0,0,0,0,1
46.62,False,17,3,0,1,0,0,1,0,0,0,1,0
1590.89,True,17,6,0,1,0,0,0,0,1,0,0,1
0.85,False,17,5,1,0,0,1,0,0,0,0,0,1
673.83,True,17,3,1,0,0,0,1,0,0,0,1,0
2634.47,False,17,2,0,0,1,1,0,0,0,0,0,1
155.99,False,17,5,0,1,0,1,0,0,0,0,1,0
928.74,False,17,4,0,1,0,1,0,0,0,0,0,1
152.65,False,17,3,0,1,0,1,0,0,0,0,1,0
240.77,False,17,0,1,0,0,0,0,1,0,1,0,0
197.48,False,17,0,0,1,0,1,0,0,0,0,1,0
977.5,False,17,1,1,0,0,0,0,0,1,0,1,0
1.16,True,17,4,0,0,1,0,0,0,1,0,1,0
4.91,False,17,3,1,0,0,0,0,0,1,0,1,0
677.32,False,17,4,1,0,0,0,0,0,1,0,1,0
33.61,False,17,0,0,1,0,1,0,0,0,0,0,1
594.54,False,17,6,0,1,0,0,1,0,0,0,0,1
105.75,False,17,6,1,0,0,0,0,0,1,1,0,0
147.59,False,17,0,0,1,0,0,1,0,0,1,0,0
48.06,False,17,6,0,1,0,0,0,1,0,1,0,0
201.75,False,17,1,0,0,1,0,0,0,1,0,0,1
294.24,False,17,3,1,0,0,0,0,0,1,1,0,0
881.03,True,17,4,0,0,1,0,0,0,1,1,0,0
150.98,False,17,2,0,0,1,1,0,0,0,0,1,0
488.62,False,17,2,0,1,0,0,0,0,1,0,1,0
151.72,True,17,0,0,1,0,0,0,1,0,1,0,0
755.85,False,17,2,0,0,1,0,0,1,0,1,0,0
475.46,True,17,0,0,1,0,0,0,0,1,1,0,0
219.89,False,17,6,1,0,0,0,1,0,0,0,1,0
975.3,True,17,1,0,0,1,0,0,0,1,1,0,0
83.47,False,17,6,1,0,0,0,0,0,1,1,0,0
44.39,False,17,2,1,0,0,1,0,0,0,1,0,0
21.59,False,17,0,1,0,0,0,0,1,0,1,0,0
1296.85,False,17,6,1,0,0,0,0,0,1,0,1,0
1.59,False,17,5,1,0,0,0,0,0,1,0,1,0
151.5,False,17,6,1,0,0,0,0,0,1,0,0,1
488.35,False,17,3,1,0,0,0,0,0,1,0,1,0
145.04,False,17,4,0,0,1,0,0,0,1,0,0,1
265.41,False,17,4,0,0,1,1,0,0,0,1,0,0
483.96,False,17,5,0,1,0,1,0,0,0,0,1,0
599.79,False,17,2,0,1,0,0,0,1,0,1,0,0
77.11,False,17,6,1,0,0,1,0,0,0,1,0,0
8.29,False,17,6,1,0,0,0,0,1,0,1,0,0
243.56,False,17,0,0,1,0,0,1,0,0,0,1,0
235.88,True,17,0,0,0,1,0,0,1,0,1,0,0
1026.8,False,17,0,1,0,0,0,1,0,0,0,0,1
380.91,False,17,2,0,1,0,0,0,0,1,0,1,0
949.56,False,17,4,0,0,1,0,0,0,1,0,1,0
2451.14,True,17,4,1,0,0,0,0,0,1,1,0,0
183.08,False,17,0,0,1,0,0,0,1,0,0,0,1
57.39,False,17,0,0,1,0,1,0,0,0,1,0,0
409.11,False,17,3,0,0,1,0,0,0,1,0,1,0
50.62,False,17,3,1,0,0,0,0,1,0,0,1,0
1344.9,False,17,1,0,0,1,1,0,0,0,0,1,0
138.82,False,17,4,1,0,0,1,0,0,0,0,1,0
382.14,False,17,6,1,0,0,0,1,0,0,0,0,1
191.23,False,17,3,0,0,1,0,1,0,0,1,0,0
504.91,False,17,5,1,0,0,1,0,0,0,1,0,0
173.85,True,17,6,0,0,1,0,0,0,1,0,1,0
29.68,True,17,2,1,0,0,0,0,0,1,1,0,0
699.91,True,17,2,0,0,1,0,1,0,0,0,1,0
138.06,False,17,3,0,1,0,0,0,1,0,0,1,0
163.82,False,17,1,0,0,1,0,0,0,1,0,1,0
437.49,False,17,5,0,1,0,1,0,0,0,0,1,0
281.47,False,17,5,1,0,0,0,0,0,1,0,0,1
357.52,False,17,3,0,0,1,0,0,1,0,0,1,0
361.92,True,17,1,0,1,0,0,1,0,0,0,1,0
22.56,False,17,2,0,1,0,0,0,1,0,0,0,1
1979.36,True,17,3,0,0,1,0,0,0,1,0,1,0
813.18,False,17,0,1,0,0,0,1,0,0,0,0,1
232.96,False,17,2,1,0,0,0,0,0,1,1,0,0
107.17,False,17,6,0,0,1,1,0,0,0,0,1,0
1134.2,False,17,6,0,0,1,1,0,0,0,1,0,0
24.97,False,17,1,0,1,0,0,1,0,0,0,1,0
74.36,False,17,3,1,0,0,0,0,1,0,1,0,0
67.63,False,17,6,0,1,0,1,0,0,0,0,1,0
1139.12,False,17,4,1,0,0,0,0,0,1,1,0,0
462.56,False,17,0,0,0,1,0,1,0,0,0,0,1
255.26,False,17,1,1,0,0,0,0,1,0,0,1,0
1859.3,False,17,4,0,1,0,1,0,0,0,1,0,0
179.67,False,17,6,1,0,0,0,1,0,0,0,1,0
6.56,True,17,6,0,1,0,0,0,1,0,1,0,0
667.97,False,17,6,0,0,1,0,0,1,0,0,1,0
488.87,False,17,2,1,0,0,0,1,0,0,0,0,1
279.43,True,17,1,0,1,0,0,0,0,1,0,0,1
511.26,False,17,4,0,1,0,1,0,0,0,1,0,0
55.06,True,17,2,1,0,0,0,1,0,0,0,1,0
2053.35,True,17,3,1,0,0,0,0,1,0,1,0,0
70.25,False,17,1,0,1,0,0,0,1,0,1,0,0
461.24,False,17,0,0,0,1,0,0,0,1,1,0,0
91.55,False,17,4,0,1,0,0,0,1,0,1,0,0
2540.3,False,17,2,0,1,0,0,1,0,0,0,1,0
272.41,False,17,2,0,1,0,0,0,1,0,1,0,0
627.48,False,17,5,0,1,0,0,0,0,1,1,0,0
441.76,True,17,3,0,1,0,1,0,0,0,1,0,0
186.7,False,17,0,1,0,0,0,1,0,0,0,0,1
505.41,False,17,4,0,1,0,0,0,0,1,0,0,1
131.02,True,17,4,1,0,0,0,0,0,1,0,1,0
18.6,False,17,0,0,0,1,0,1,0,0,1,0,0
123.52,False,17,0,0,0,1,1,0,0,0,0,0,1
101.3,False,17,5,1,0,0,0,1,0,0,0,1,0
57.76,False,17,2,1,0,0,0,1,0,0,0,1,0
403.56,True,17,0,0,1,0,1,0,0,0,0,1,0
603.66,True,17,6,0,1,0,0,0,0,1,0,0,1
554.38,True,17,5,0,0,1,1,0,0,0,0,1,0
91.24,False,17,1,1,0,0,0,1,0,0,1,0,0
28.33,False,17,0,0,0,1,0,0,0,1,0,0,1
266.86,True,17,2,1,0,0,1,0,0,0,0,1,0
292.18,False,17,1,0,0,1,1,0,0,0,1,0,0
517.94,False,17,6,0,1,0,0,1,0,0,0,0,1
85.19,False,17,0,0,1,0,0,0,1,0,0,1,0
40.38,False,17,3,1,0,0,0,1,0,0,0,0,1
429.46,False,17,5,0,0,1,0,0,0,1,0,1,0
668.51,False,17,2,0,1,0,0,0,0,1,1,0,0
824.49,True,17,6,0,1,0,1,0,0,0,0,0,1
48.77,False,17,6,0,1,0,0,1,0,0,0,1,0
348.22,False,17,6,0,1,0,0,0,1,0,0,1,0
39.25,False,17,6,0,1,0,0,0,0,1,1,0,0
175.28,True,17,1,0,1,0,1,0,0,0,0,0,1
1973.65,False,17,4,0,1,0,0,0,0,1,1,0,0
112.26,True,17,3,0,0,1,0,0,0,1,0,0,1
247.21,True,17,3,0,1,0,1,0,0,0,1,0,0
132.69,False,17,0,1,0,0,0,0,0,1,0,1,0
42.24,False,17,2,0,0,1,0,0,1,0,1,0,0
526.11,False,17,4,0,0,1,0,0,1,0,1,0,0
50.7,False,17,4,0,0,1,0,0,1,0,0,0,1
3.93,False,17,2,1,0,0,1,0,0,0,1,0,0
42.24,False,17,4,1,0,0,0,0,1,0,1,0,0
19.98,False,17,6,1,0,0,0,1,0,0,0,1,0
666.63,False,17,4,0,0,1,1,0,0,0,1,0,0
10.92,False,17,3,0,0,1,0,0,0,1,0,1,0
122.07,False,17,1,0,1,0,0,0,0,1,1,0,0
245.48,False,17,6,0,0,1,0,1,0,0,1,0,0
757.02,False,17,3,0,1,0,0,0,0,1,1,0,0
56.98,False,17,1,0,1,0,0,1,0,0,0,0,1
437.96,True,17,4,1,0,0,0,1,0,0,0,1,0
212.41,False,17,6,0,0,1,0,0,0,1,0,1,0
441.94,False,17,0,1,0,0,0,0,1,0,0,0,1
569.72,False,17,0,1,0,0,0,0,1,0,0,1,0
230.78,False,17,2,1,0,0,0,0,1,0,0,0,1
455.82,False,17,3,0,1,0,1,0,0,0,1,0,0
992.78,False,17,5,1,0,0,1,0,0,0,1,0,0
200.86,False,17,0,0,1,0,0,1,0,0,0,0,1
1799.11,False,17,6,0,1,0,0,1,0,0,1,0,0
218.91,False,17,4,1,0,0,0,0,1,0,0,0,1
1327.06,False,17,4,0,1,0,0,0,0,1,1,0,0
1276.08,False,17,1,0,1,0,0,0,0,1,0,1,0
1277.24,True,17,5,0,0,1,1,0,0,0,0,0,1
64.88,False,17,5,0,1,0,0,1,0,0,0,0,1
194.3,True,17,2,1,0,0,1,0,0,0,0,0,1
216.88,False,17,6,1,0,0,0,0,0,1,1,0,0
64.06,False,17,2,0,1,0,0,0,0,1,1,0,0
18.12,False,17,2,0,1,0,0,1,0,0,0,1,0
318.96,True,17,1,0,0,1,0,1,0,0,0,1,0
49.58,False,17,6,0,0,1,0,0,1,0,0,1,0
60.21,True,17,5,0,0,1,1,0,0,0,1,0,0
23.55,False,17,1,0,0,1,0,0,0,1,1,0,0
430.16,False,17,5,0,1,0,0,0,0,1,1,0,0
673.66,False,17,3,1,0,0,0,0,0,1,0,0,1
117.47,False,17,6,0,1,0,1,0,0,0,0,1,0
21.64,False,17,5,0,1,0,0,1,0,0,0,0,1
32.18,True,17,1,0,1,0,1,0,0,0,0,1,0
56.94,True,17,0,0,1,0,1,0,0,0,1,0,0
203.71,True,17,2,1,0,0,0,0,1,0,1,0,0
464.93,True,17,6,1,0,0,0,0,0,1,1,0,0
82.3,False,17,3,0,1,0,0,0,0,1,1,0,0
63.07,False,17,6,0,1,0,1,0,0,0,0,1,0
413.92,False,17,6,0,0,1,0,0,1,0,0,0,1
219.37,False,17,3,0,1,0,1,0,0,0,1,0,0
366.32,True,17,5,0,1,0,1,0,0,0,1,0,0
7.66,False,17,6,0,1,0,1,0,0,0,0,1,0
116.88,False,17,6,0,1,0,0,0,1,0,0,0,1
40.11,False,17,3,1,0,0,0,0,0,1,1,0,0
645.1,False,17,2,1,0,0,0,1,0,0,0,0,1
425.03,False,17,0,0,0,1,0,0,1,0,0,0,1
23.5,False,17,5,1,0,0,0,0,1,0,0,1,0
451.17,False,17,0,0,1,0,0,0,0,1,0,1,0
455.65,True,17,6,0,0,1,0,1,0,0,1,0,0
92.71,False,17,5,1,0,0,0,0,1,0,0,1,0
4.26,False,17,1,1,0,0,0,1,0,0,1,0,0
425.88,False,17,4,0,0,1,0,1,0,0,0,1,0
174.89,False,17,4,0,0,1,0,1,0,0,1,0,0
582.13,False,17,1,1,0,0,0,0,1,0,0,1,0
825.65,False,17,1,0,1,0,0,1,0,0,1,0,0
110.02,False,17,3,1,0,0,1,0,0,0,1,0,0
398.75,False,17,6,1,0,0,1,0,0,0,1,0,0
1021.25,True,17,2,0,0,1,0,1,0,0,1,0,0
109.98,False,17,5,0,1,0,0,0,1,0,1,0,0
2513.31,False,17,6,0,1,0,0,1,0,0,0,1,0
89.42,False,17,5,1,0,0,0,1,0,0,0,0,1
179.23,False,17,3,0,0,1,0,0,0,1,1,0,0
930.87,True,17,3,0,1,0,0,1,0,0,0,0,1
867.2,False,17,5,0,1,0,0,0,0,1,1,0,0
95.12,False,17,2,0,1,0,0,1,0,0,0,0,1
816.74,False,17,3,0,0,1,0,0,1,0,0,0,1
296.57,False,17,1,0,1,0,0,0,1,0,0,1,0
1479.89,False,17,2,1,0,0,0,0,1,0,0,0,1
616.16,False,17,3,0,1,0,0,1,0,0,1,0,0
1455.84,True,17,4,0,1,0,0,0,1,0,0,0,1
288.8,True,17,1,0,0,1,0,0,0,1,1,0,0
516.53,False,17,6,0,0,1,1,0,0,0,0,0,1
1102.66,False,17,1,0,0,1,1,0,0,0,0,0,1
686.21,False,17,3,0,1,0,0,0,0,1,0,1,0
187.78,False,17,0,0,1,0,0,1,0,0,0,1,0
108.02,False,17,1,0,0,1,1,0,0,0,0,1,0
1.4,False,17,2,0,1,0,0,0,1,0,0,0,1
337.95,True,17,0,0,0,1,0,0,0,1,0,1,0
442.5,False,17,5,0,1,0,0,0,1,0,1,0,0
922.39,False,17,1,0,1,0,1,0,0,0,1,0,0
52.43,False,17,2,0,0,1,0,0,1,0,1,0,0
647.2,False,17,2,1,0,0,0,0,1,0,0,0,1
95.13,True,17,5,0,0,1,0,1,0,0,1,0,0
254.19,True,17,6,1,0,0,0,0,0,1,0,1,0
94.54,False,17,2,0,1,0,0,0,0,1,1,0,0
87.52,False,17,5,0,1,0,0,1,0,0,1,0,0
337.58,False,17,2,1,0,0,1,0,0,0,1,0,0
44.0,False,17,6,1,0,0,0,0,1,0,0,0,1
199.05,True,17,6,1,0,0,0,0,0,1,0,1,0
131.08,False,17,0,0,1,0,1,0,0,0,0,0,1
863.77,False,17,3,0,0,1,0,0,1,0,0,0,1
167.42,True,17,0,0,0,1,1,0,0,0,0,0,1
160.13,False,17,5,0,0,1,0,0,0,1,0,1,0
8.25,False,17,2,0,1,0,0,0,1,0,0,0,1
280.41,False,17,6,0,1,0,1,0,0,0,1,0,0
341.89,False,17,2,0,0,1,1,0,0,0,0,1,0
