transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,is_fraud
T87288,U55549,2025-08-03T17:39:30.731706Z,195.36,desktop,"Texas, USA",False,credit,0
T62325,U24356,2025-04-17T17:39:30.731706Z,43.42,tablet,"New York, USA",False,credit,0
T34527,U79488,2025-03-04T17:39:30.731706Z,122.41,desktop,"New York, USA",False,credit,0
T20349,U70615,2025-07-16T17:39:30.731706Z,58.32,mobile,"California, USA",False,prepaid,0
T64400,U17742,2025-11-05T17:39:30.731706Z,147.6,desktop,"California, USA",False,prepaid,0
T83934,U66451,2026-01-24T17:39:30.731706Z,277.65,mobile,"Florida, USA",False,prepaid,0
T49233,U54560,2025-05-28T17:39:30.731706Z,171.91,desktop,"California, USA",False,credit,0
T32665,U95237,2025-09-19T17:39:30.731706Z,942.3,desktop,"New York, USA",False,credit,1
T50296,U87770,2025-09-18T17:39:30.731706Z,171.81,mobile,"California, USA",False,prepaid,1
T80455,U71393,2025-03-30T17:39:30.731706Z,830.2,desktop,"Florida, USA",False,credit,0
T92335,U39266,2025-07-06T17:39:30.731706Z,881.12,mobile,"New York, USA",False,prepaid,1
T58221,U47182,2025-12-07T17:39:30.731706Z,148.75,desktop,"Florida, USA",False,credit,0
T71583,U78408,2026-01-10T17:39:30.731706Z,56.88,mobile,"Texas, USA",False,debit,0
T10506,U62217,2025-10-22T17:39:30.731706Z,313.07,tablet,"Texas, USA",False,debit,0
T66896,U67828,2026-01-20T17:39:30.731706Z,371.82,desktop,"Texas, USA",False,prepaid,0
T55543,U59936,2025-02-19T17:39:30.731706Z,522.67,mobile,"California, USA",True,prepaid,0
T20698,U90997,2025-08-26T17:39:30.731706Z,181.23,desktop,"California, USA",False,debit,0
T80062,U90638,2025-07-05T17:39:30.731706Z,992.78,desktop,"California, USA",False,credit,1
T69032,U44212,2026-01-05T17:39:30.731706Z,170.05,desktop,"New York, USA",False,prepaid,1
T83120,U50143,2025-07-13T17:39:30.731706Z,40.69,tablet,"Florida, USA",False,debit,0
T65531,U11887,2025-12-26T17:39:30.731706Z,234.6,desktop,"Florida, USA",False,debit,0
T48798,U65444,2025-03-29T17:39:30.731706Z,341.59,tablet,"California, USA",True,debit,0
T39995,U55461,2025-08-11T17:39:30.731706Z,56.22,tablet,"Texas, USA",False,credit,0
T41077,U67168,2025-07-09T17:39:30.731706Z,760.75,desktop,"Texas, USA",True,credit,1
T92517,U20704,2025-12-12T17:39:30.731706Z,1065.31,mobile,"Florida, USA",True,credit,0
T34077,U59385,2025-07-31T17:39:30.731706Z,36.05,desktop,"California, USA",False,prepaid,0
T74645,U91026,2025-05-16T17:39:30.731706Z,45.8,desktop,"California, USA",False,debit,0
T19767,U95021,2025-04-12T17:39:30.731706Z,203.19,tablet,"New York, USA",False,prepaid,1
T76125,U41342,2026-01-02T17:39:30.731706Z,441.07,desktop,"Texas, USA",True,debit,0
T73973,U79911,2025-02-01T17:39:30.731706Z,98.95,desktop,"New York, USA",False,debit,0
T97436,U14584,2025-07-31T17:39:30.731706Z,1469.56,mobile,"New York, USA",False,debit,1
T72344,U28535,2025-06-27T17:39:30.731706Z,488.09,mobile,"California, USA",False,debit,0
T44657,U96576,2026-01-19T17:39:30.731706Z,138.28,mobile,"California, USA",False,prepaid,1
T28945,U56144,2025-11-11T17:39:30.731706Z,2811.56,tablet,"Florida, USA",True,debit,1
T70509,U80257,2025-01-31T17:39:30.731706Z,663.17,mobile,"California, USA",False,credit,0
T13873,U24891,2025-04-03T17:39:30.731706Z,28.66,desktop,"California, USA",False,credit,0
T79882,U83240,2025-06-05T17:39:30.731706Z,1496.6,mobile,"Florida, USA",False,prepaid,1
T73102,U92057,2025-06-21T17:39:30.731706Z,36.36,tablet,"Texas, USA",True,prepaid,0
T36592,U18361,2025-11-14T17:39:30.731706Z,1052.97,mobile,"Florida, USA",False,debit,0
T46434,U37525,2025-12-27T17:39:30.731706Z,1187.12,desktop,"New York, USA",True,debit,1
T75765,U36517,2025-12-24T17:39:30.731706Z,81.75,desktop,"New York, USA",False,prepaid,0
T34200,U15048,2025-09-05T17:39:30.731706Z,505.31,desktop,"California, USA",False,credit,0
T51244,U76131,2025-12-14T17:39:30.731706Z,2421.96,tablet,"California, USA",False,debit,1
T17877,U64936,2025-10-03T17:39:30.731706Z,931.41,mobile,"New York, USA",True,debit,1
T82823,U59847,2025-08-18T17:39:30.731706Z,132.26,tablet,"New York, USA",False,prepaid,0
T85975,U34509,2025-09-06T17:39:30.731706Z,1064.48,tablet,"Florida, USA",False,credit,0
T20674,U54765,2025-07-03T17:39:30.731706Z,13.81,mobile,"California, USA",False,prepaid,1
T19622,U24886,2025-06-26T17:39:30.731706Z,492.94,tablet,"California, USA",False,prepaid,1
T63606,U12028,2025-07-31T17:39:30.731706Z,80.63,desktop,"Florida, USA",False,debit,0
T93020,U68076,2026-01-02T17:39:30.731706Z,230.5,mobile,"New York, USA",False,credit,0
T37011,U44409,2025-11-07T17:39:30.731706Z,524.92,mobile,"California, USA",False,prepaid,0
T92033,U56858,2025-02-05T17:39:30.731706Z,647.2,desktop,"New York, USA",False,prepaid,1
T88179,U98487,2025-10-29T17:39:30.731706Z,942.29,tablet,"Florida, USA",False,credit,0
T97489,U81314,2025-08-30T17:39:30.731706Z,2824.55,tablet,"California, USA",True,prepaid,1
T72596,U90075,2025-02-17T17:39:30.731706Z,150.16,desktop,"New York, USA",False,debit,0
T14268,U14048,2025-06-17T17:39:30.731706Z,477.01,mobile,"Florida, USA",False,credit,1
T75491,U37121,2025-06-28T17:39:30.731706Z,154.19,mobile,"Texas, USA",True,prepaid,1
T94477,U40215,2025-08-12T17:39:30.731706Z,1225.44,desktop,"California, USA",True,prepaid,1
T62719,U72893,2025-10-31T17:39:30.731706Z,183.69,desktop,"Texas, USA",False,debit,0
T12886,U87714,2025-05-27T17:39:30.731706Z,1080.18,tablet,"New York, USA",False,credit,0
T31844,U40636,2025-05-06T17:39:30.731706Z,304.58,mobile,"New York, USA",False,credit,0
T36001,U91703,2025-02-11T17:39:30.731706Z,394.44,mobile,"Texas, USA",False,debit,0
T82444,U20155,2025-11-13T17:39:30.731706Z,1286.73,tablet,"California, USA",True,prepaid,1
T10888,U96707,2025-06-18T17:39:30.731706Z,277.39,desktop,"Texas, USA",False,prepaid,1
T69605,U11104,2025-02-28T17:39:30.731706Z,1351.76,desktop,"California, USA",False,debit,1
T32717,U57105,2025-03-28T17:39:30.731706Z,837.56,mobile,"Florida, USA",False,credit,0
T43915,U43329,2025-07-20T17:39:30.731706Z,293.04,mobile,"Texas, USA",True,credit,1
T97062,U80615,2025-06-11T17:39:30.731706Z,334.13,desktop,"Texas, USA",False,prepaid,1
T67745,U22550,2025-08-11T17:39:30.731706Z,113.49,tablet,"California, USA",False,prepaid,1
T67194,U12370,2026-01-04T17:39:30.731706Z,853.69,tablet,"New York, USA",False,prepaid,0
T51394,U95023,2025-12-18T17:39:30.731706Z,70.09,desktop,"California, USA",False,debit,1
T31390,U98827,2025-10-03T17:39:30.731706Z,575.33,tablet,"California, USA",False,prepaid,1
T67519,U59101,2025-09-26T17:39:30.731706Z,949.56,tablet,"Texas, USA",False,debit,1
T93162,U21058,2025-09-17T17:39:30.731706Z,71.01,tablet,"Florida, USA",False,prepaid,1
T66237,U11110,2025-04-13T17:39:30.731706Z,364.35,tablet,"California, USA",True,prepaid,1
T82335,U10163,2025-11-15T17:39:30.731706Z,421.67,desktop,"Florida, USA",False,debit,1
T71292,U88727,2025-04-05T17:39:30.731706Z,984.26,tablet,"California, USA",False,prepaid,0
T39234,U77467,2025-03-29T17:39:30.731706Z,17.01,mobile,"California, USA",True,debit,0
T62095,U64486,2025-02-18T17:39:30.731706Z,222.82,tablet,"California, USA",False,prepaid,0
T94682,U52637,2026-01-17T17:39:30.731706Z,11.56,desktop,"California, USA",False,debit,0
T30478,U95292,2025-09-07T17:39:30.731706Z,87.09,mobile,"New York, USA",True,credit,0
T32756,U90806,2025-05-01T17:39:30.731706Z,417.57,desktop,"Florida, USA",False,prepaid,1
T35762,U18669,2025-05-27T17:39:30.731706Z,536.53,desktop,"California, USA",False,prepaid,0
T39863,U67148,2025-08-31T17:39:30.731706Z,262.57,mobile,"California, USA",True,prepaid,0
T87080,U63300,2025-02-12T17:39:30.731706Z,1156.28,desktop,"Florida, USA",False,prepaid,1
T21270,U47738,2025-02-17T17:39:30.731706Z,595.75,desktop,"New York, USA",True,prepaid,1
T29269,U83820,2025-02-03T17:39:30.731706Z,2426.58,desktop,"New York, USA",True,credit,1
T32840,U17829,2025-08-16T17:39:30.731706Z,424.26,mobile,"Florida, USA",True,debit,1
T19677,U68656,2025-04-30T17:39:30.731706Z,488.62,mobile,"Texas, USA",False,debit,0
T26348,U18974,2025-02-22T17:39:30.731706Z,232.02,mobile,"Florida, USA",False,prepaid,0
T34830,U27636,2025-12-31T17:39:30.731706Z,777.17,desktop,"Florida, USA",False,debit,1
T86004,U18623,2025-11-24T17:39:30.731706Z,1227.33,desktop,"Florida, USA",True,credit,0
T62527,U82056,2026-01-10T17:39:30.731706Z,55.36,mobile,"New York, USA",False,prepaid,0
T74780,U74385,2025-07-22T17:39:30.731706Z,405.32,mobile,"New York, USA",False,prepaid,1
T15075,U42174,2025-07-31T17:39:30.731706Z,340.72,tablet,"California, USA",True,prepaid,0
T47798,U68117,2025-08-21T17:39:30.731706Z,1004.73,mobile,"California, USA",False,debit,0
T60700,U35579,2026-01-23T17:39:30.731706Z,4213.29,desktop,"California, USA",False,debit,1
T23885,U31419,2025-05-29T17:39:30.731706Z,516.31,desktop,"New York, USA",False,credit,0
T27320,U59388,2025-05-30T17:39:30.731706Z,211.58,desktop,"Texas, USA",False,debit,1
T75926,U78344,2025-10-19T17:39:30.731706Z,123.15,mobile,"California, USA",True,prepaid,0
T72998,U53334,2025-04-06T17:39:30.731706Z,228.2,desktop,"Florida, USA",True,credit,1
T17086,U17735,2025-05-29T17:39:30.731706Z,162.57,desktop,"California, USA",False,prepaid,0
T89068,U62132,2025-05-06T17:39:30.731706Z,671.19,mobile,"New York, USA",False,prepaid,1
T18692,U13542,2025-10-19T17:39:30.731706Z,741.83,tablet,"California, USA",False,debit,1
T98332,U93027,2025-09-12T17:39:30.731706Z,35.52,mobile,"California, USA",False,credit,0
T38788,U23913,2025-12-29T17:39:30.731706Z,523.39,desktop,"New York, USA",False,prepaid,0
T92859,U54356,2025-01-29T17:39:30.731706Z,1702.05,tablet,"Texas, USA",True,debit,1
T15475,U40113,2025-03-18T17:39:30.731706Z,413.65,desktop,"Texas, USA",True,debit,1
T67476,U12306,2025-10-27T17:39:30.731706Z,372.52,mobile,"Texas, USA",False,prepaid,0
T81321,U65109,2025-05-15T17:39:30.731706Z,166.42,mobile,"Florida, USA",False,prepaid,0
T80749,U45492,2025-05-13T17:39:30.731706Z,159.68,desktop,"Texas, USA",True,debit,0
T29016,U12586,2025-04-15T17:39:30.731706Z,1352.04,mobile,"California, USA",False,prepaid,0
T85637,U56008,2025-07-12T17:39:30.731706Z,104.89,tablet,"Florida, USA",False,debit,0
T40851,U92872,2025-05-28T17:39:30.731706Z,244.83,desktop,"Texas, USA",False,debit,1
T47235,U75822,2025-04-25T17:39:30.731706Z,107.68,desktop,"New York, USA",False,credit,1
T85314,U33147,2026-01-03T17:39:30.731706Z,958.96,desktop,"California, USA",False,prepaid,1
T63733,U60292,2025-09-23T17:39:30.731706Z,395.53,mobile,"California, USA",False,credit,0
T77141,U46599,2025-04-07T17:39:30.731706Z,54.97,tablet,"New York, USA",False,credit,0
T25381,U64155,2025-06-30T17:39:30.731706Z,588.47,desktop,"Texas, USA",True,debit,1
T87886,U71277,2026-01-12T17:39:30.731706Z,70.05,tablet,"New York, USA",False,debit,0
T94059,U61344,2026-01-10T17:39:30.731706Z,231.97,mobile,"Florida, USA",False,prepaid,0
T11735,U86547,2026-01-19T17:39:30.731706Z,168.96,desktop,"Texas, USA",False,debit,0
T51924,U90075,2025-03-05T17:39:30.731706Z,976.12,mobile,"California, USA",False,debit,0
T17655,U79580,2025-02-26T17:39:30.731706Z,990.38,tablet,"Florida, USA",False,prepaid,1
T59136,U74199,2025-10-16T17:39:30.731706Z,284.17,desktop,"Florida, USA",True,credit,0
T92191,U80704,2026-01-13T17:39:30.731706Z,535.71,tablet,"Florida, USA",True,credit,0
T19099,U13805,2025-09-04T17:39:30.731706Z,232.93,tablet,"New York, USA",False,prepaid,0
T37132,U72674,2025-10-04T17:39:30.731706Z,5.24,desktop,"New York, USA",False,prepaid,0
T77948,U35509,2025-08-01T17:39:30.731706Z,122.76,desktop,"Texas, USA",True,debit,1
T18677,U15485,2025-02-26T17:39:30.731706Z,120.61,desktop,"Texas, USA",True,credit,0
T60513,U61813,2025-04-25T17:39:30.731706Z,6.66,mobile,"Texas, USA",False,debit,1
T40751,U11456,2025-01-26T17:39:30.731706Z,933.79,tablet,"Texas, USA",False,credit,1
T78095,U92909,2025-04-06T17:39:30.731706Z,96.2,desktop,"New York, USA",False,credit,0
T57434,U55447,2025-10-08T17:39:30.731706Z,89.4,mobile,"Texas, USA",False,credit,0
T60966,U92859,2026-01-24T17:39:30.731706Z,1250.03,desktop,"Texas, USA",False,debit,1
T68151,U39029,2025-10-24T17:39:30.731706Z,48.94,desktop,"Florida, USA",False,credit,1
T61305,U97826,2025-08-13T17:39:30.731706Z,77.65,tablet,"Florida, USA",False,credit,0
T62862,U66420,2025-06-08T17:39:30.731706Z,253.29,tablet,"Florida, USA",False,credit,0
T58904,U55012,2025-12-23T17:39:30.731706Z,826.41,desktop,"Texas, USA",False,credit,0
T58798,U66563,2025-01-31T17:39:30.731706Z,447.31,mobile,"Texas, USA",False,credit,0
T38631,U66119,2025-03-07T17:39:30.731706Z,763.23,mobile,"New York, USA",False,debit,1
T97939,U24397,2025-12-26T17:39:30.731706Z,101.74,tablet,"California, USA",False,debit,0
T63304,U60461,2025-08-23T17:39:30.731706Z,444.13,desktop,"California, USA",False,prepaid,1
T59737,U85950,2025-02-07T17:39:30.731706Z,211.19,tablet,"New York, USA",False,credit,0
T75267,U23675,2025-10-24T17:39:30.731706Z,79.43,tablet,"New York, USA",True,prepaid,0
T73463,U93782,2026-01-23T17:39:30.731706Z,809.47,desktop,"Florida, USA",False,prepaid,0
T99452,U99538,2025-11-18T17:39:30.731706Z,185.69,mobile,"California, USA",False,prepaid,1
T22543,U53240,2025-07-29T17:39:30.731706Z,260.07,tablet,"Florida, USA",False,credit,0
T69078,U48156,2025-04-16T17:39:30.731706Z,181.65,tablet,"California, USA",False,debit,1
T55322,U48718,2026-01-17T17:39:30.731706Z,272.24,tablet,"Florida, USA",False,prepaid,0
T73689,U46437,2025-02-23T17:39:30.731706Z,1.92,tablet,"California, USA",False,prepaid,0
T99347,U86633,2025-01-27T17:39:30.731706Z,498.37,tablet,"Texas, USA",False,credit,0
T23977,U37938,2025-12-26T17:39:30.731706Z,557.19,desktop,"Florida, USA",False,credit,1
T76653,U50058,2025-03-02T17:39:30.731706Z,160.73,mobile,"Florida, USA",False,credit,0
T32243,U31364,2025-12-18T17:39:30.731706Z,8.57,tablet,"Texas, USA",True,credit,0
T24585,U86932,2025-07-17T17:39:30.731706Z,81.32,mobile,"New York, USA",False,debit,0
T74956,U60346,2025-12-25T17:39:30.731706Z,552.56,desktop,"New York, USA",False,credit,1
T61998,U45852,2025-01-26T17:39:30.731706Z,131.18,tablet,"California, USA",False,debit,0
T33212,U61173,2025-10-15T17:39:30.731706Z,240.92,mobile,"New York, USA",True,credit,1
T64056,U79532,2025-03-19T17:39:30.731706Z,97.15,tablet,"California, USA",False,credit,0
T20400,U51625,2025-10-30T17:39:30.731706Z,247.28,tablet,"Florida, USA",True,debit,0
T43184,U37140,2025-10-11T17:39:30.731706Z,84.12,tablet,"Texas, USA",False,debit,0
T90761,U73212,2025-06-21T17:39:30.731706Z,554.38,tablet,"California, USA",True,debit,1
T69801,U33225,2025-01-30T17:39:30.731706Z,939.05,desktop,"New York, USA",False,debit,1
T72815,U50808,2025-03-28T17:39:30.731706Z,458.38,tablet,"Florida, USA",False,prepaid,0
T84134,U92016,2025-11-13T17:39:30.731706Z,744.72,tablet,"Texas, USA",True,prepaid,1
T15691,U41487,2025-12-28T17:39:30.731706Z,1319.98,mobile,"Florida, USA",False,credit,1
T11723,U97484,2025-06-06T17:39:30.731706Z,181.57,desktop,"California, USA",False,credit,0
T59294,U54816,2025-03-02T17:39:30.731706Z,412.05,mobile,"Texas, USA",False,credit,0
T92135,U28162,2025-09-12T17:39:30.731706Z,260.74,tablet,"California, USA",False,credit,0
T77295,U73828,2025-09-05T17:39:30.731706Z,167.42,mobile,"California, USA",False,prepaid,0
T85990,U29946,2025-03-15T17:39:30.731706Z,20.64,mobile,"New York, USA",False,prepaid,0
T30869,U73811,2025-04-10T17:39:30.731706Z,710.18,tablet,"Florida, USA",False,debit,1
T34253,U56136,2025-09-14T17:39:30.731706Z,21.22,mobile,"Florida, USA",False,prepaid,0
T75383,U31328,2025-03-04T17:39:30.731706Z,39.88,desktop,"Texas, USA",False,prepaid,0
T50635,U51174,2026-01-05T17:39:30.731706Z,1026.8,desktop,"Florida, USA",False,prepaid,0
T48480,U12476,2025-07-20T17:39:30.731706Z,551.62,desktop,"New York, USA",True,credit,0
T16615,U97406,2025-08-28T17:39:30.731706Z,454.43,desktop,"California, USA",False,credit,1
T57440,U82437,2025-11-19T17:39:30.731706Z,341.66,tablet,"Florida, USA",False,debit,0
T84055,U57956,2025-02-17T17:39:30.731706Z,87.45,tablet,"New York, USA",False,debit,0
T44683,U92102,2025-05-23T17:39:30.731706Z,223.99,desktop,"Texas, USA",True,debit,1
T54769,U10643,2025-07-27T17:39:30.731706Z,325.48,mobile,"New York, USA",True,debit,0
T34861,U88360,2025-02-23T17:39:30.731706Z,1754.33,desktop,"Texas, USA",False,credit,1
T56802,U92611,2025-01-29T17:39:30.731706Z,168.36,desktop,"Florida, USA",False,prepaid,0
T60456,U24504,2025-12-15T17:39:30.731706Z,9.35,desktop,"Florida, USA",False,credit,0
T81990,U30359,2025-12-10T17:39:30.731706Z,323.98,mobile,"Florida, USA",False,credit,0
T35498,U55254,2025-05-25T17:39:30.731706Z,551.99,mobile,"Florida, USA",True,debit,1
T85870,U83995,2025-08-05T17:39:30.731706Z,41.94,mobile,"California, USA",False,credit,0
T60060,U12253,2025-08-05T17:39:30.731706Z,81.99,tablet,"California, USA",False,prepaid,0
T76202,U44913,2025-08-01T17:39:30.731706Z,274.04,desktop,"Texas, USA",True,debit,1
T98531,U23406,2025-11-07T17:39:30.731706Z,158.64,desktop,"New York, USA",False,debit,0
T44642,U76492,2025-11-21T17:39:30.731706Z,133.59,tablet,"New York, USA",True,credit,1
T70339,U86518,2025-10-21T17:39:30.731706Z,173.84,tablet,"New York, USA",False,prepaid,0
T72072,U93863,2025-02-06T17:39:30.731706Z,437.13,tablet,"Florida, USA",False,debit,0
T96356,U95046,2025-12-24T17:39:30.731706Z,181.26,mobile,"Florida, USA",False,debit,1
T26663,U98114,2025-10-24T17:39:30.731706Z,181.93,tablet,"New York, USA",False,credit,0
T27780,U21573,2025-07-14T17:39:30.731706Z,667.59,tablet,"Florida, USA",False,credit,0
T27191,U93720,2025-06-25T17:39:30.731706Z,1417.15,desktop,"Texas, USA",True,credit,1
T63951,U87352,2026-01-18T17:39:30.731706Z,109.03,tablet,"Florida, USA",False,debit,0
T31528,U51731,2025-02-11T17:39:30.731706Z,367.03,desktop,"California, USA",False,credit,0
T39000,U61776,2025-02-20T17:39:30.731706Z,286.94,tablet,"California, USA",False,debit,0
T25325,U28152,2025-07-29T17:39:30.731706Z,137.58,tablet,"New York, USA",False,prepaid,0
T78901,U41427,2025-02-16T17:39:30.731706Z,29.47,tablet,"Texas, USA",False,credit,0
T24018,U46764,2026-01-20T17:39:30.731706Z,219.65,desktop,"California, USA",False,prepaid,0
T39335,U17280,2025-09-04T17:39:30.731706Z,445.79,desktop,"New York, USA",False,prepaid,0
T74796,U20552,2025-08-10T17:39:30.731706Z,156.41,tablet,"New York, USA",False,debit,1
T96477,U66845,2025-11-29T17:39:30.731706Z,498.97,desktop,"Texas, USA",False,credit,0
T36606,U73598,2025-07-10T17:39:30.731706Z,38.54,desktop,"New York, USA",True,prepaid,0
T54323,U19153,2025-12-27T17:39:30.731706Z,182.84,tablet,"Texas, USA",False,credit,0
T76685,U41299,2025-09-26T17:39:30.731706Z,137.97,desktop,"Texas, USA",False,prepaid,0
T38373,U69875,2025-08-10T17:39:30.731706Z,180.11,desktop,"Florida, USA",True,debit,0
T69757,U89269,2025-02-15T17:39:30.731706Z,172.83,mobile,"California, USA",False,prepaid,1
T65253,U43814,2025-04-24T17:39:30.731706Z,113.69,tablet,"New York, USA",False,debit,0
T62774,U44169,2025-08-24T17:39:30.731706Z,419.19,mobile,"California, USA",True,credit,0
T84293,U52959,2025-07-16T17:39:30.731706Z,633.79,tablet,"California, USA",False,credit,0
T31575,U47516,2025-11-27T17:39:30.731706Z,76.06,mobile,"New York, USA",False,credit,0
T21037,U18927,2025-03-30T17:39:30.731706Z,211.19,desktop,"Texas, USA",False,credit,0
T22500,U46476,2025-10-20T17:39:30.731706Z,292.17,desktop,"Florida, USA",False,debit,0
T31101,U53241,2025-12-01T17:39:30.731706Z,212.41,mobile,"Florida, USA",False,debit,0
T58680,U25157,2025-11-16T17:39:30.731706Z,68.82,desktop,"Florida, USA",False,debit,0
T29831,U85722,2025-03-21T17:39:30.731706Z,471.08,mobile,"New York, USA",True,prepaid,0
T20234,U95793,2025-08-03T17:39:30.731706Z,166.09,desktop,"Florida, USA",False,credit,0
T70664,U41164,2025-12-31T17:39:30.731706Z,114.05,desktop,"Florida, USA",False,prepaid,0
T76270,U48236,2025-07-09T17:39:30.731706Z,307.44,mobile,"Florida, USA",True,credit,1
T60234,U53776,2025-05-01T17:39:30.731706Z,29.05,desktop,"California, USA",False,debit,0
T59224,U58517,2025-12-31T17:39:30.731706Z,2079.96,mobile,"California, USA",False,prepaid,1
T60682,U96385,2025-06-08T17:39:30.731706Z,327.22,desktop,"California, USA",False,credit,1
T37075,U88530,2025-07-15T17:39:30.731706Z,1364.29,tablet,"Florida, USA",False,prepaid,1
T92605,U65585,2025-04-02T17:39:30.731706Z,122.23,tablet,"Texas, USA",False,credit,0
T15371,U28134,2025-07-08T17:39:30.731706Z,1201.51,mobile,"Florida, USA",False,debit,1
T99236,U15262,2025-06-04T17:39:30.731706Z,128.09,mobile,"California, USA",False,debit,0
T74995,U83099,2025-02-12T17:39:30.731706Z,12.35,desktop,"Florida, USA",True,debit,0
T28448,U22491,2025-01-31T17:39:30.731706Z,1124.29,desktop,"Texas, USA",True,credit,1
T77772,U17599,2025-06-17T17:39:30.731706Z,179.11,desktop,"California, USA",True,prepaid,0
T23802,U72511,2025-10-14T17:39:30.731706Z,295.38,tablet,"Florida, USA",False,debit,1
T35420,U49351,2025-02-27T17:39:30.731706Z,34.23,tablet,"Texas, USA",False,debit,0
T89568,U69520,2025-05-25T17:39:30.731706Z,294.01,mobile,"California, USA",False,credit,1
T15949,U37817,2025-07-19T17:39:30.731706Z,272.13,desktop,"Florida, USA",True,prepaid,0
T71976,U26024,2025-10-24T17:39:30.731706Z,83.46,tablet,"New York, USA",False,prepaid,0
T45783,U37511,2025-07-08T17:39:30.731706Z,699.66,desktop,"California, USA",True,prepaid,0
T26132,U95349,2025-09-04T17:39:30.731706Z,1351.06,tablet,"Florida, USA",False,credit,1
T71018,U60552,2025-05-15T17:39:30.731706Z,399.78,tablet,"New York, USA",False,credit,0
T82616,U98347,2025-10-15T17:39:30.731706Z,886.5,mobile,"Florida, USA",False,prepaid,1
T22279,U66682,2025-05-24T17:39:30.731706Z,550.33,tablet,"New York, USA",True,debit,1
T31327,U27931,2025-02-21T17:39:30.731706Z,99.66,tablet,"Texas, USA",True,prepaid,1
T16961,U35401,2025-11-02T17:39:30.731706Z,66.6,mobile,"Texas, USA",False,debit,0
T60677,U49353,2025-11-02T17:39:30.731706Z,167.68,desktop,"New York, USA",True,debit,0
T14651,U76251,2025-05-10T17:39:30.731706Z,48.88,mobile,"Florida, USA",False,credit,0
T13152,U59848,2025-06-07T17:39:30.731706Z,471.16,tablet,"New York, USA",False,debit,0
T54279,U43283,2025-05-01T17:39:30.731706Z,333.49,mobile,"New York, USA",False,credit,0
T92419,U22561,2025-11-16T17:39:30.731706Z,417.46,desktop,"Florida, USA",True,credit,1
T27204,U19191,2025-03-27T17:39:30.731706Z,278.18,desktop,"New York, USA",True,credit,1
T77314,U44262,2025-06-23T17:39:30.731706Z,222.49,tablet,"Texas, USA",False,debit,0
T75319,U64418,2025-03-18T17:39:30.731706Z,82.58,tablet,"California, USA",True,credit,0
T97097,U41260,2025-09-05T17:39:30.731706Z,501.71,tablet,"Florida, USA",False,credit,1
T56487,U10067,2025-11-28T17:39:30.731706Z,150.29,mobile,"Texas, USA",True,credit,1
T63765,U37365,2025-03-11T17:39:30.731706Z,291.37,tablet,"California, USA",False,prepaid,0
T49526,U96662,2025-02-09T17:39:30.731706Z,154.59,desktop,"Texas, USA",False,prepaid,0
T48821,U81047,2025-09-21T17:39:30.731706Z,108.62,desktop,"California, USA",False,prepaid,0
T75727,U82321,2025-08-16T17:39:30.731706Z,431.95,tablet,"California, USA",False,prepaid,1
T95305,U24243,2025-10-19T17:39:30.731706Z,1002.12,desktop,"California, USA",True,prepaid,0
T46617,U21416,2025-02-10T17:39:30.731706Z,183.99,mobile,"California, USA",True,credit,0
T51582,U75566,2025-01-28T17:39:30.731706Z,169.29,tablet,"New York, USA",False,prepaid,0
T44815,U17766,2025-11-09T17:39:30.731706Z,258.86,tablet,"Texas, USA",False,debit,0
T49283,U23894,2025-03-28T17:39:30.731706Z,147.38,mobile,"Florida, USA",False,credit,0
T17203,U59393,2025-08-20T17:39:30.731706Z,42.24,tablet,"New York, USA",False,credit,0
T61793,U22285,2025-11-20T17:39:30.731706Z,734.75,mobile,"New York, USA",True,debit,0
T36071,U59521,2025-12-27T17:39:30.731706Z,918.85,desktop,"New York, USA",True,debit,1
T84165,U44758,2025-07-07T17:39:30.731706Z,237.87,desktop,"New York, USA",False,prepaid,1
T32269,U33892,2025-02-06T17:39:30.731706Z,147.78,desktop,"Florida, USA",False,prepaid,0
T23447,U69127,2025-08-11T17:39:30.731706Z,158.3,desktop,"Texas, USA",True,debit,0
T52667,U86144,2025-06-21T17:39:30.731706Z,38.7,tablet,"Florida, USA",False,prepaid,0
T29925,U36025,2025-10-26T17:39:30.731706Z,267.71,tablet,"Texas, USA",False,debit,0
T36014,U43106,2025-03-02T17:39:30.731706Z,194.83,tablet,"Florida, USA",False,debit,0
T28884,U33758,2025-02-18T17:39:30.731706Z,320.98,tablet,"California, USA",False,credit,0
T87147,U67469,2025-11-22T17:39:30.731706Z,1118.42,desktop,"Texas, USA",False,debit,1
T62697,U29365,2025-04-13T17:39:30.731706Z,719.75,tablet,"Florida, USA",False,prepaid,1
T49353,U44306,2025-03-23T17:39:30.731706Z,81.54,tablet,"Florida, USA",False,credit,0
T44584,U81171,2025-12-29T17:39:30.731706Z,69.88,desktop,"Texas, USA",False,credit,0
T39874,U56125,2025-10-07T17:39:30.731706Z,1245.83,desktop,"Texas, USA",False,debit,0
T16656,U99056,2025-10-05T17:39:30.731706Z,430.85,desktop,"New York, USA",False,prepaid,1
T84725,U90613,2025-02-09T17:39:30.731706Z,84.32,desktop,"California, USA",True,credit,0
T52315,U41157,2025-08-20T17:39:30.731706Z,2683.79,tablet,"Florida, USA",False,credit,1
T14220,U93036,2025-09-18T17:39:30.731706Z,595.43,mobile,"Texas, USA",False,debit,0
